SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532748,PRIME FOCUS ,B ,Q,107.35,107.40,104.40,105.90,106.45,105.95,125,13147,1392691.00,
532749,ALLCARGO    ,B ,Q,185.90,195.90,184.80,191.75,191.75,184.00,3384,243691,46754097.00,
532751,EASUNREYRL  ,T ,Q,20.80,21.90,20.75,21.90,21.90,20.90,67,19830,433233.00,
532754,GMR INFRASTR,A ,Q,17.25,17.85,17.25,17.70,17.70,17.20,1330,1376219,24243298.00,
532755,TECH MAH    ,A ,Q,493.95,499.80,493.95,495.05,495.30,493.95,1990,177567,87970674.00,
532756,MAHINDCIE   ,B ,Q,244.15,245.25,240.30,244.75,243.25,242.90,308,10496,2554159.00,
532757,VOLTAMP TRAN,B ,Q,1065.00,1080.40,1064.25,1067.95,1072.35,1051.30,73,1027,1098454.00,
532759,ATLANTA     ,B ,Q,109.80,117.15,108.20,113.80,113.80,108.05,6234,607724,69183862.00,
532760,DEEP INDS   ,B ,Q,206.00,211.60,206.00,209.50,209.60,207.95,162,4680,981192.00,
532761,HOV SERVICES,B ,Q,387.80,390.00,361.30,367.50,368.00,384.25,2379,60400,22466926.00,
532762,ACTION CONST,B ,Q,142.40,146.90,140.70,144.25,144.25,140.75,2005,189162,27326478.00,
532764,GEECEE      ,B ,Q,156.00,159.15,154.05,155.75,155.95,157.65,125,5054,791524.00,
532765,USHER AGRO  ,T ,Q,7.55,8.03,7.51,7.65,7.65,7.82,18,8821,67526.00,
532766,RICHA IND   ,X ,Q,15.90,16.20,15.55,15.65,15.75,15.70,56,30370,482152.00,
532767,GAYATRI PROJ,B ,Q,210.20,214.30,210.00,212.15,211.85,211.75,212,268717,56985643.00,
532768,FIEM INDS   ,B ,Q,986.95,1006.30,975.10,995.80,1000.00,985.00,342,3903,3875468.00,
532770,HANUNG TOYS ,T ,Q,3.35,3.48,3.28,3.28,3.28,3.45,33,27250,89993.00,
532771,JHS SVEN    ,B ,Q,69.35,70.90,69.35,70.05,70.00,69.35,300,47446,3328722.00,
532772,DCBBANK     ,A ,Q,197.00,197.80,195.20,196.55,196.55,194.90,1289,406141,79489570.00,
532773,GLOBAL VECT ,B ,Q,165.00,174.00,164.10,170.60,170.60,162.70,844,61850,10572972.00,
532775,GTL INFRAST ,B ,Q,6.12,6.27,6.12,6.20,6.20,6.12,4486,601681,3721136.00,
532776,SHIVAM AUTO ,B ,Q,87.55,88.00,85.75,86.30,86.20,86.25,507,56719,4926939.00,
532777,INFO EDGE   ,A ,Q,1288.25,1308.45,1265.00,1295.05,1280.80,1272.50,394,603463,768544380.00,
532778,LANCO INFRA ,B ,Q,0.92,0.92,0.90,0.91,0.92,0.92,248,1904878,1737296.00,
532779,TORNT POWER ,A ,Q,263.10,269.30,263.10,266.25,266.25,262.85,1283,88844,23701435.00,
532780,PARSVNATH   ,B ,Q,28.15,29.50,27.85,29.50,29.50,28.10,123,79567,2337220.00,
532782,SUTLEJ TEXT ,B ,Q,96.50,97.00,95.30,95.50,95.40,93.80,45,2250,216068.00,
532783,DAAWAT      ,B ,Q,83.00,87.00,82.80,85.65,85.65,81.10,5926,781972,66424321.00,
532784,SOBHA       ,A ,Q,595.00,608.00,593.55,602.30,602.65,594.70,1369,39231,23591265.00,
532785,RUCHIRA PAP ,B ,Q,186.50,196.40,186.45,193.05,193.05,189.55,588,31418,6058654.00,
532787,ESS DEE ALUM,T ,Q,59.95,60.70,58.00,59.15,59.00,58.70,129,34802,2056645.00,
532788,XLENERGY    ,T ,Q,4.08,4.08,3.85,4.00,4.00,3.90,25,16896,67297.00,
532790,TANLA       ,B ,Q,32.90,33.60,32.70,33.10,33.10,32.50,458,144829,4810851.00,
532794,ZEEMEDIA    ,B ,Q,42.00,43.15,41.90,42.70,42.70,41.80,596,104473,4442180.00,
532795,SITINET     ,B ,Q,26.15,27.10,26.00,26.05,26.00,25.95,117,18349,483133.00,
